DeploymentID,City,State,Agency,TechnologyID,VendorID,Summary,Link,Latitude,Longitude
11182,Leander,TX,Leander Police Department,6,4,The Leander Police Department submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,30.5736134,-97.8567339
11183,Grand Prairie,TX,Grand Prairie Police Department,6,4,The Grand Prairie Police Department submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,32.7459645,-96.9977846
11184,Kilgore,TX,Kilgore Police Department,6,4,The Kilgore Police Department submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,32.3867228,-94.8756175
11185,Keller,TX,Keller Police Department,6,4,The Keller Police Department submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,32.9299655,-97.2271249
11186,Rankin,TX,Upton County Sheriff's Office,6,4,The Upton County Sheriff's Office submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,31.2248015,-101.941472
11187,Hurst,TX,Hurst Police Department,6,4,The Hurst Police Department submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,32.8234621,-97.1705678
11188,Montague,TX,Montague County Sheriff's Office,6,4,The Montague County Sheriff's Office submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,33.6205753,-97.7215754
11189,Kingsville,TX,Texas A&M University - Kingsville Police Department,6,4,The Texas A&M University - Kingsville Police Department submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,27.5158689,-97.856109
11190,Lampasas,TX,Lampasas Police Department,6,4,The Lampasas Police Department submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,31.1761363,-98.240563
11191,Rusk,TX,Rusk Police Department,6,4,The Rusk Police Department submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,32.051377,-94.7906553
11192,DeSoto,TX,DeSoto Police Department,6,4,The DeSoto Police Department submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,32.5897831,-96.8570183
11193,Sunnyvale,TX,Sunnyvale Police Department,6,4,The Sunnyvale Police Department submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,32.7965165,-96.5608242
11194,Grapevine,TX,Grapevine Police Department,6,4,The Grapevine Police Department submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,32.9337381,-97.0788754
11195,Austin,TX,Texas Board of Criminal Justice,6,4,The Texas Board of Criminal Justice submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,30.2711286,-97.7436995
11196,Franklin,TX,Robertson County Sheriff's Office,6,4,The Robertson County Sheriff's Office submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,33.2002659,-95.2231752
11197,Austin,TX,Texas University Systems Police Department,6,4,The Texas University Systems Police Department submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,30.2711286,-97.7436995
11198,Luxemburg,WI,Luxemburg Police Department,1,4,"Luxemburg Police Department received $1,385 to purchase one body-worn cameras through the Small, Rural and Tribal Body-Worn Camera program in 2024.",https://www.srtbwc.com/micro-grantees-2024/,44.5383513,-87.7036636
11199,Alexander,AR,Alexander Police Department,1,4,"Alexander Police Department received $4,000 to purchase two body-worn cameras through the Small, Rural and Tribal Body-Worn Camera program in 2024.",https://www.srtbwc.com/micro-grantees-2024/,34.6295373,-92.4412674
11200,Buchanan,MI,Buchanan Police Department,1,4,"Buchanan Police Department received $2,850 to purchase three body-worn cameras through the Small, Rural and Tribal Body-Worn Camera program in 2024.",https://www.srtbwc.com/micro-grantees-2024/,39.6733203,-94.794829
11201,Clearfield Regional,PA,Clearfield Regional Police Department,1,4,"Clearfield Regional Police Department received $6,000 to purchase three body-worn cameras through the Small, Rural and Tribal Body-Worn Camera program in 2024.",https://www.srtbwc.com/micro-grantees-2024/,40.9901504,-78.4707096
11202,Coleraine,MN,Coleraine Police Department,1,4,"Coleraine Police Department received $6,000 to purchase three body-worn cameras through the Small, Rural and Tribal Body-Worn Camera program in 2024.",https://www.srtbwc.com/micro-grantees-2024/,47.28883,-93.427708
11203,Morgan's Point Resort,TX,Morgan's Point Resort Police Department,1,4,"Morgan's Point Resort Police Department received $3,486 to purchase three body-worn cameras through the Small, Rural and Tribal Body-Worn Camera program in 2024.",https://www.srtbwc.com/micro-grantees-2024/,31.1487435,-97.461135
11204,Morton,IL,Morton Police Department,1,4,"Morton Police Department received $6,000 to purchase three body-worn cameras through the Small, Rural and Tribal Body-Worn Camera program in 2024.",https://www.srtbwc.com/micro-grantees-2024/,40.6127349,-89.459323
11205,New York Mills Village,NY,New York Mills Village Police Department,1,4,"New York Mills Village Police Department received $5,000 to purchase three body-worn cameras through the Small, Rural and Tribal Body-Worn Camera program in 2024.",https://www.srtbwc.com/micro-grantees-2024/,43.105495,-75.291367
11206,Delmar,MD,Delmar Police Department,1,4,"Delmar Police Department received $8,000 to purchase four body-worn cameras through the Small, Rural and Tribal Body-Worn Camera program in 2024.",https://www.srtbwc.com/micro-grantees-2024/,38.4558814,-75.5776007
11207,North Park,UT,North Park Police Department,1,4,"North Park Police Department received $8,000 to purchase four body-worn cameras through the Small, Rural and Tribal Body-Worn Camera program in 2024.",https://www.srtbwc.com/micro-grantees-2024/,40.2455144,-111.6660826
11208,Burnside,KY,Burnside Police Department,1,4,"Burnside Police Department received $12,000 to purchase six body-worn cameras through the Small, Rural and Tribal Body-Worn Camera program in 2024.",https://www.srtbwc.com/micro-grantees-2024/,36.9889661,-84.5999405
11209,Mansfield Borough,PA,Mansfield Borough Police Department,1,4,"Mansfield Borough Police Department received $4,000 to purchase six body-worn cameras through the Small, Rural and Tribal Body-Worn Camera program in 2024.",https://www.srtbwc.com/micro-grantees-2024/,41.8113216,-77.0818564
11210,Stockbridge,MI,Stockbridge Police Department,1,4,"Stockbridge Police Department received $12,000 to purchase six body-worn cameras through the Small, Rural and Tribal Body-Worn Camera program in 2024.",https://www.srtbwc.com/micro-grantees-2024/,42.282398,-73.3123684
11211,Wilkesboro,NC,Wilkesboro Police Department,1,4,"Wilkesboro Police Department received $12,000 to purchase six body-worn cameras through the Small, Rural and Tribal Body-Worn Camera program in 2024.",https://www.srtbwc.com/micro-grantees-2024/,36.1483916,-81.1517636
11212,Ashland,AL,Ashland Police Department,1,4,"Ashland Police Department received $2,450 to purchase seven body-worn cameras through the Small, Rural and Tribal Body-Worn Camera program in 2024.",https://www.srtbwc.com/micro-grantees-2024/,33.2737256,-85.8360741
11213,Clever,MO,Clever Police Department,1,4,"Clever Police Department received $11,985 to purchase seven body-worn cameras through the Small, Rural and Tribal Body-Worn Camera program in 2024.",https://www.srtbwc.com/micro-grantees-2024/,37.0303327,-93.4729712
11214,Robbins,NC,Town of Robbins Police Department,1,4,"Town of Robbins Police Department received $10,000 to purchase seven body-worn cameras through the Small, Rural and Tribal Body-Worn Camera program in 2024.",https://www.srtbwc.com/micro-grantees-2024/,35.434034,-79.5869735
11215,Gothenburg,NE,Gothenburg Police Department,1,4,"Gothenburg Police Department received $16,000 to purchase eight body-worn cameras through the Small, Rural and Tribal Body-Worn Camera program in 2024.",https://www.srtbwc.com/micro-grantees-2024/,40.9277324,-100.1619896
11216,Mackinac Island,MI,Mackinac Island Police Department,1,4,"Mackinac Island Police Department received $16,000 to purchase eight body-worn cameras through the Small, Rural and Tribal Body-Worn Camera program in 2024.",https://www.srtbwc.com/micro-grantees-2024/,45.84907,-84.6198572
11217,Pulaski Township,PA,Pulaski Township Police Department,1,4,"Pulaski Township Police Department received $8,000 to purchase eight body-worn cameras through the Small, Rural and Tribal Body-Worn Camera program in 2024.",https://www.srtbwc.com/micro-grantees-2024/,40.730385,-80.2965775
11218,Shelburne,MA,Shelburne Police Department,1,4,"Shelburne Police Department received $18,000 to purchase nine body-worn cameras through the Small, Rural and Tribal Body-Worn Camera program in 2024.",https://www.srtbwc.com/micro-grantees-2024/,42.5907553,-72.6875231
11219,Buena Vista,VA,Buena Vista Police Department,1,4,"Buena Vista Police Department received $20,000 to purchase 10 body-worn cameras through the Small, Rural and Tribal Body-Worn Camera program in 2024.",https://www.srtbwc.com/micro-grantees-2024/,37.7342962,-79.3539292
11220,Derry Township,PA,Derry Township Police Department,1,4,"Derry Township Police Department received $10,020 to purchase 10 body-worn cameras through the Small, Rural and Tribal Body-Worn Camera program in 2024.",https://www.srtbwc.com/micro-grantees-2024/,40.2837415,-76.6522017
11221,Gordonsville,TN,Gordonsville Police Department,1,4,"Gordonsville Police Department received $20,000 to purchase 10 body-worn cameras through the Small, Rural and Tribal Body-Worn Camera program in 2024.",https://www.srtbwc.com/micro-grantees-2024/,36.1729031,-85.9299966
11222,Morrow,GA,Morrow Police Department,1,4,"Morrow Police Department received $11,830 to purchase 10 body-worn cameras through the Small, Rural and Tribal Body-Worn Camera program in 2024.",https://www.srtbwc.com/micro-grantees-2024/,33.5831662,-84.3393683
11223,Newfields,NH,Newfields Police Department,1,4,"Newfields Police Department received $20,000 to purchase 10 body-worn cameras through the Small, Rural and Tribal Body-Worn Camera program in 2024.",https://www.srtbwc.com/micro-grantees-2024/,43.0355742,-70.9422214
